,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
3449330,3449330,3449330,258369354603295_1352498031857083,2022-03-04 07:22:48,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3449615,3449615,3449615,579389628874625_2834346840045548,2022-03-04 07:51:05,video,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3491188,3491188,3491188,100064441219595_325165599641478,2022-03-04 10:08:36,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3526132,3526132,3526132,128495290497221_5494014277278602,2022-03-04 12:01:16,photo,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
3534841,3534841,3534841,2786499526446479074_3651870293,2022-03-04 12:24:10,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3535258,3535258,3535258,2786500066966338018_3651870293,2022-03-04 12:25:15,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3535655,3535655,3535655,2786500607268130582_3651870293,2022-03-04 12:26:19,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3541806,3541806,3541806,725636477455854_5185865421432915,2022-03-04 12:41:05,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3579378,3579378,3579378,27486451851_10158288933591852,2022-03-04 14:51:14,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Social_Network%3ATwitter%3AEmer_Ukraine%3AScus_1x_Post1%3A022522,support.savethechildren.org,savethechildren
3584614,3584614,3584614,1622472151403980_3286173448367167,2022-03-04 15:02:34,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
3587021,3587021,3587021,234663403618865_1449687685449758,2022-03-04 15:08:10,photo,,https://donate.savethechildren.org/en,donate.savethechildren.org,savethechildren
3627887,3627887,3627887,9729346942_10159472279121943,2022-03-04 16:46:39,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3648544,3648544,3648544,1094225310718436_2314614398679515,2022-03-04 17:37:34,link,Supporting families in Ukraine,https://www.savethechildren.org.uk/blogs/2022/supporting-families-in-ukraine?fbclid=IwAR3HMGtZGAcL2Kw3Vznbs7NqIThHRzkbmeugSuwm0svlDy2oy6FBRw1s1NE,www.savethechildren.org.uk,savethechildren
3682416,3682416,3682416,100044469127996_577113217114311,2022-03-04 19:09:44,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3683169,3683169,3683169,102421827788253_700550857975344,2022-03-04 19:11:54,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3689000,3689000,3689000,100063510005291_387211836739147,2022-03-04 19:54:28,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3705635,3705635,3705635,100064943344246_335197795321663,2022-03-04 21:15:47,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3718626,3718626,3718626,927460433941862_5184171348270728,2022-03-04 22:03:53,link,Stream du jour : Septa - SCORE A/V,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
3725206,3725206,3725206,637494463001466_4955693104514892,2022-03-04 22:32:22,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3727267,3727267,3727267,531816846839672_5113298628691448,2022-03-04 22:43:01,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
3759255,3759255,3759255,112979752060616_7457386960953155,2022-03-06 03:05:59,photo,,https://www.savethechildren.org.nz/how-to-help/donate/ukraine-emergency-monthly-donation/,www.savethechildren.org.nz,savethechildren
3808354,3808354,3808354,100044343943388_512672876887506,2022-03-06 08:44:13,youtube,FOR THE CHILDREN OF UKRAINE,http://graph.facebook.com/#ukrainehttps://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1...,graph.facebook.com,facebook
3814175,3814175,3814175,100050386364536_505769751112566,2022-03-06 09:40:44,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3905574,3905574,3905574,121162057949307_4984061241659340,2022-03-06 15:56:33,link,Save the Children US,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Social_Network%3AFacebook_Paid%3AEmer_Ukraine%3AProspecting%3A022422,support.savethechildren.org,savethechildren
3971467,3971467,3971467,1077067269010915_5141724422545159,2022-03-06 20:00:07,photo,,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
3979402,3979402,3979402,843229942704832_1583469578680861,2022-03-06 20:29:28,photo,,https://www.savethechildren.org.uk/blogs/2022/supporting-families-in-ukraine,www.savethechildren.org.uk,savethechildren
3991748,3991748,3991748,927460433941862_5189563604398169,2022-03-06 21:58:10,link,Stream du jour : Krobak - SCORE A/V,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4004175,4004175,4004175,860183610748180_4361219613977878,2022-03-06 23:04:31,photo,,"www.savethechildren.org,",,"org,"
4004351,4004351,4004351,433208483678444_1629178087414805,2022-03-06 23:05:35,photo,,"www.savethechildren.org,",,"org,"
4025425,4025425,4025425,101569624809844_492880672345402,2022-03-07 02:39:43,link,This is a re-share of a post,https://www.savethechildren.org/),www.savethechildren.org,savethechildren
4054247,4054247,4054247,1408502899413511_3085628268367624,2022-03-07 08:44:07,photo,,https://support.savethechildren.org/site/TR;jsessionid=00000000.app30112b?px=5685711&fr_id=1541&pg=personal&NONCE_TOKEN=423BABD6337013951D8D0DCFAECE456E,support.savethechildren.org,savethechildren
4060833,4060833,4060833,521068265453083_984291925797379,2022-03-07 09:16:30,link,MujeresEmpowerWorld | Ukraine,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4094620,4094620,4094620,100057654747215_396695638928924,2022-03-07 13:11:27,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4116795,4116795,4116795,134576073275771_5032944353438894,2022-03-07 14:46:50,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4122074,4122074,4122074,160746808128_10158866104318129,2022-03-07 15:08:11,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4134734,4134734,4134734,2788802653771757406_14070435089,2022-03-07 16:40:04,album,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4135790,4135790,4135790,257678741088569_1832136870309407,2022-03-07 16:45:02,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4154481,4154481,4154481,210174974241_10159564550484242,2022-03-07 18:06:01,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4187091,4187091,4187091,124929957563912_5067209976669194,2022-03-07 20:48:02,video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4188422,4188422,4188422,650037868363067_5403772022989604,2022-03-07 20:55:56,video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4188923,4188923,4188923,268744693195869_7603561593047439,2022-03-07 20:58:52,video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4192616,4192616,4192616,100063921331174_342728474534528,2022-03-07 21:18:17,link,This is a re-share of a post,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4193531,4193531,4193531,172093356241286_4851966784920563,2022-03-07 21:24:36,link,This is a re-share of a post,https://support.savethechildren.org/site/TR;jsessionid=00000000.app30124b?px=5738736&fr_id=1541&pg=personal&NONCE_TOKEN=DED7E448F52E895892B0BBC8CF323A9C,support.savethechildren.org,savethechildren
4199137,4199137,4199137,276104285754045_5120736934624065,2022-03-07 21:58:54,link,This is a re-share of a post,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4199148,4199148,4199148,34299229604_10159715784379605,2022-03-07 21:59:00,link,This is a re-share of a post,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4205050,4205050,4205050,117572918304459_5050704901657878,2022-03-07 22:40:35,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4206377,4206377,4206377,927460433941862_5192282340792962,2022-03-07 22:53:38,video,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4209803,4209803,4209803,2201078160167154_3120614598213501,2022-03-07 23:24:54,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4216916,4216916,4216916,112621978773159_4935389159829726,2022-03-08 00:26:42,photo,,www.savethechildren.org.,,savethechildren
4220711,4220711,4220711,4985559841_10158779825959842,2022-03-08 00:58:07,video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4222535,4222535,4222535,335581093550662_1414419182333509,2022-03-08 01:10:18,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4226147,4226147,4226147,219413979096_10161557839299097,2022-03-08 01:38:55,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4231452,4231452,4231452,149013928445959_7610766828937261,2022-03-08 02:22:28,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4231619,4231619,4231619,1408502899413511_3086142848316166,2022-03-08 02:24:00,native_video,,https://support.savethechildren.org/site/TR/Emergency/General?px=5750324&pg=personal&fr_id=1541,support.savethechildren.org,savethechildren
4231798,4231798,4231798,1408502899413511_3086143554982762,2022-03-08 02:25:21,native_video,,https://support.savethechildren.org/site/TR/Emergency/General?px=5750324&pg=personal&fr_id=1541,support.savethechildren.org,savethechildren
4240974,4240974,4240974,146288145670_10158403739165671,2022-03-08 03:36:51,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&linkId=155278809,support.savethechildren.org,savethechildren
4244661,4244661,4244661,828277490634042_4825773707551047,2022-03-08 04:04:10,video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4307746,4307746,4307746,155210207847669_4926663280702314,2022-03-08 09:09:01,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
4352297,4352297,4352297,620385774670893_5012491402126953,2022-03-08 12:38:04,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4353164,4353164,4353164,108390767513275_504167504602264,2022-03-08 12:41:07,native_video,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4364152,4364152,4364152,694092607746000_1275798029575452,2022-03-08 13:18:00,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4364507,4364507,4364507,1268390790032021_2036648386539587,2022-03-08 13:19:14,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4364546,4364546,4364546,2515286888720114_3116428815272582,2022-03-08 13:19:24,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4374391,4374391,4374391,1563362847315230_3052145051770328,2022-03-08 13:52:10,link,PREMIERE: Polygonia - Shimmering Illusion [System Revival] — Delayed,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
4380413,4380413,4380413,430333693710161_4899306846812801,2022-03-08 14:09:11,native_video,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4394811,4394811,4394811,694092607746000_1275876309567624,2022-03-08 15:47:18,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4395122,4395122,4395122,1268390790032021_2036746663196426,2022-03-08 15:48:22,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4395396,4395396,4395396,154515635963135_676325917115435,2022-03-08 15:49:18,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4395643,4395643,4395643,710199769501615_1309765919544994,2022-03-08 15:50:03,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4398600,4398600,4398600,29515067037_10158269249492038,2022-03-08 15:59:32,link,Vermont ski resort aids humanitarian efforts in Ukraine,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Paid_Search%3AGoogle_Paid%3AEmer_Ukraine%3ABrand%3A022522&s_kwcid=AL%219048%213%21260706327279%21e%21%21g%21%21save+the+children&,support.savethechildren.org,savethechildren
4404413,4404413,4404413,66713283724_10159331337443725,2022-03-08 16:15:06,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4405833,4405833,4405833,1440058919359292_5395795537118924,2022-03-08 16:19:54,link,This is a re-share of a post,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Paid_Search%3AGoogle_Paid%3AEmer_Ukraine%3ABrand%3A022522&s_kwcid=AL%219048%213%21260706327279%21e%21%21g%21%21save+the+children&gclsrc=aw.ds&&gclid=Cj0KCQiAmpyRBhC-ARIsABs2EArpYw0ZywCmyUyKCPZzLKWB8diAM50w0Ls543-kzalW4OA8aW7wcvAaAktIEALw_wcB,support.savethechildren.org,savethechildren
4407496,4407496,4407496,107927397450735_486866646223473,2022-03-08 16:25:01,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4407508,4407508,4407508,1443885632302399_5306961185994805,2022-03-08 16:25:01,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4407512,4407512,4407512,104201517828800_498268058422142,2022-03-08 16:25:01,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4407517,4407517,4407517,108134927429987_482011450042331,2022-03-08 16:25:02,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4452556,4452556,4452556,421916414925837_1403219030128899,2022-03-08 19:40:04,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
4463797,4463797,4463797,2789654902034329435_646622506,2022-03-08 20:53:20,photo,,www.savethechildren.org,,savethechildren
4473191,4473191,4473191,648487305622696_1345755552562531,2022-03-08 21:28:35,photo,,https://support.savethechildren.org/site/Donation2?df_id=5755&mfc_pref=T&5755.donation=form1,support.savethechildren.org,savethechildren
4477873,4477873,4477873,1556740317752987_5263468440413471,2022-03-08 21:49:06,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4480871,4480871,4480871,2567958316779620_3083874135188033,2022-03-08 22:01:24,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4504246,4504246,4504246,249222445101726_5219528184737769,2022-03-09 03:00:31,youtube,Clinical Implications for Those Impacted by the War in Ukraine: FREE WEBINAR,https://support.savethechildren.org/site/SPageServer/;jsessionid=00000000.app362b?NONCE_TOKEN=95F2B602C40F516DBB056879A9C2071A&pagename=page_not_found,support.savethechildren.org,savethechildren
4567477,4567477,4567477,677931589050346_2189479027895587,2022-03-09 09:17:03,photo,,www.savethechildren.org,,savethechildren
4584173,4584173,4584173,301725497209737_934408170608130,2022-03-09 10:52:05,link,This is a re-share of a post,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
4593009,4593009,4593009,113759332009989_5181148915270980,2022-03-09 11:20:27,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4614333,4614333,4614333,284238540892_10158715510880893,2022-03-09 13:01:06,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4619134,4619134,4619134,930701200290286_5706804906013201,2022-03-09 13:16:36,link,Help for Ukraine fundraiser @ Evening Sky Brewing Company,https://support.savethechildren.org/site/TR/Emergency/General?team_id=3949&pg=team&fr_id=1541,support.savethechildren.org,savethechildren
4644966,4644966,4644966,115587931797067_5044763215546156,2022-03-09 14:43:58,link,Crisis in Ukraine: FCA Berlin - In Honor of Vlada's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TR/Emergency/General?team_id=3839&pg=team&fr_id=1541,support.savethechildren.org,savethechildren
4647889,4647889,4647889,327964747971167_1337816513652647,2022-03-09 14:54:43,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4649681,4649681,4649681,504767299633573_4603224483121147,2022-03-09 15:00:05,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4682787,4682787,4682787,826908374477912_1336428113525933,2022-03-09 17:44:53,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4698079,4698079,4698079,100050440225684_451332599891410,2022-03-09 19:40:55,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4702003,4702003,4702003,108105693996873_519501949523910,2022-03-09 19:57:06,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4703090,4703090,4703090,994946787249121_4987591801317913,2022-03-09 20:00:12,photo,,https://www.savethechildren.org.uk/donate-here,www.savethechildren.org.uk,savethechildren
4705818,4705818,4705818,100046906249235_494936438746560,2022-03-09 20:09:28,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4709205,4709205,4709205,102595589823149_4878727398876587,2022-03-09 20:23:35,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4725107,4725107,4725107,372346002878153_4890075931105115,2022-03-09 21:30:21,photo,,https://wwwsavethechildren.org/,wwwsavethechildren.org,wwwsavethechildren
4738963,4738963,4738963,54068403006_10159875636753007,2022-03-09 22:45:02,photo,,"https://www.savethechildren.org/,",www.savethechildren.org,savethechildren
4747166,4747166,4747166,102025501856458_338981121494227,2022-03-09 23:40:08,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4760764,4760764,4760764,317633692982_10158987482657983,2022-03-10 01:34:25,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4784287,4784287,4784287,103574325180087_296076082596576,2022-03-10 06:00:00,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4812083,4812083,4812083,328052044272841_1304873903257312,2022-03-10 08:11:10,photo,,https://www.savethechildren.org.uk/blogs/2022/how-to-talk-to-children-about-war,www.savethechildren.org.uk,savethechildren
4819007,4819007,4819007,149648047339_10160089689922340,2022-03-10 08:39:04,native_video,,https://www.savethechildren.org.au/our-stories/caught-in-a-conflict-not-of-their-making,www.savethechildren.org.au,savethechildren
4875998,4875998,4875998,158019944219895_5019414968080344,2022-03-10 12:05:33,link,Crisis in Ukraine: Tony Monaco Students and Friends for Ukraine's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TRR/Emergency/General/204687029?pg=rthanks&fr_id=1541,support.savethechildren.org,savethechildren
4904075,4904075,4904075,2790888736156161006_40227681946,2022-03-10 13:44:45,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4915574,4915574,4915574,222706664544710_2179879222160768,2022-03-10 14:23:24,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
4925500,4925500,4925500,459338825323_10166115760150324,2022-03-10 14:58:03,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
4926555,4926555,4926555,100067689223723_294171822849123,2022-03-10 15:00:23,link,4 Times a Hospital Was the Target of an Attack,https://www.savethechildren.org/us/charity-stories/hospital-target-attack-ukraine-afghanistan-yemen,www.savethechildren.org,savethechildren
4942339,4942339,4942339,57701924027_490533496108936,2022-03-10 15:54:30,live_video_scheduled,,https://support.savethechildren.org/site/TR;jsessionid=00000000.app30116b?px=5791503&fr_id=1541&pg=personal&NONCE_TOKEN=A641D062934277702E913C3435581793,support.savethechildren.org,savethechildren
4957456,4957456,4957456,2790979247120200006_333251826,2022-03-10 16:44:34,album,,www.savethechildren.org.,,savethechildren
4957473,4957473,4957473,352957838055840_5172941522724090,2022-03-10 16:44:38,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
4959345,4959345,4959345,95483488591_10159591395078592,2022-03-10 16:51:27,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4961672,4961672,4961672,117476785190_10166317162555191,2022-03-10 17:00:01,native_video,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
4994059,4994059,4994059,100064439033922_326007296223902,2022-03-10 18:53:49,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
4999884,4999884,4999884,304659112944534_4974954575914941,2022-03-10 19:14:50,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
5006404,5006404,5006404,460266947389031_4910235622392119,2022-03-10 19:38:12,photo,,https://www.savethechildren.org.uk/,www.savethechildren.org.uk,savethechildren
5031897,5031897,5031897,927460433941862_5200229383331591,2022-03-10 21:27:04,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
5033467,5033467,5033467,975651909309054_1087853745281468,2022-03-10 21:34:07,live_video_complete,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
5034159,5034159,5034159,234029188596_10158822038093597,2022-03-10 21:37:41,link,SWOC Pledge - Forgotten Crises,https://donate.savethechildren.org/en/takeaction/swoc-pledge-forgotten-crises,donate.savethechildren.org,savethechildren
5044305,5044305,5044305,100069417150444_261269912863579,2022-03-10 22:34:04,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5044987,5044987,5044987,100064778380345_330313402471270,2022-03-10 22:38:34,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5058292,5058292,5058292,100069020355867_269219018722108,2022-03-11 00:18:43,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5058754,5058754,5058754,2791209872765092513_4799130727,2022-03-11 00:22:47,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5060144,5060144,5060144,100064244336817_330073019144173,2022-03-11 00:34:28,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5062277,5062277,5062277,100064738534532_330334502467832,2022-03-11 00:55:26,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5066506,5066506,5066506,694092607746000_1277455636076358,2022-03-11 04:16:48,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
5067039,5067039,5067039,1268390790032021_2038743872996705,2022-03-11 04:21:51,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
5067454,5067454,5067454,3479340158746499_7830138333666638,2022-03-11 04:25:23,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
5069118,5069118,5069118,2515286888720114_3118268181755312,2022-03-11 04:39:10,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
5126347,5126347,5126347,284986460505_10166283167840506,2022-03-11 09:24:31,photo,,https://www.savethechildren.org.uk/news/media-centre/press-releases/five-ways-to-talk-to-children-about-conflict,www.savethechildren.org.uk,savethechildren
5151244,5151244,5151244,157235454308191_5306784132686605,2022-03-11 12:00:05,photo,,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
5156836,5156836,5156836,100063498794829_383832110410079,2022-03-11 12:18:09,photo,,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
5161133,5161133,5161133,110757892327075_4886912548044895,2022-03-11 12:32:58,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
5167961,5167961,5167961,2791588666135380061_6005001015,2022-03-11 12:56:50,video,,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
5215977,5215977,5215977,117476785190_10166320248710191,2022-03-11 15:30:59,native_video,,https://www.savethechildren.org.uk/blogs/2022/children-in-ukraine-explosive-weapons,www.savethechildren.org.uk,savethechildren
5232041,5232041,5232041,57701924027_10159876760439028,2022-03-11 16:20:35,photo,,https://support.savethechildren.org/site/TR;jsessionid=00000000.app30124b?px=5791503&fr_id=1541&pg=personal&NONCE_TOKEN=F61007D0321A79F374865509F2FCBD47,support.savethechildren.org,savethechildren
5232227,5232227,5232227,1020406408045946_4929097263843488,2022-03-11 16:21:04,photo,,http://support.savethechildren.org/goto/CCMOA,support.savethechildren.org,savethechildren
5237548,5237548,5237548,100063122627351_315688627211889,2022-03-11 16:38:01,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
5247512,5247512,5247512,2791717911718561232_261688403,2022-03-11 17:12:10,photo,,https://support.savethechildren.org,support.savethechildren.org,savethechildren
