,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
92769,92769,NjInQRFZGs8,yvette young,UChiUSlnHrGCc0TVsuQEFteA,2022-03-07 18:14:30,Odessa [acoustic version],"['https://tix.soundrink.com/tours/covet', 'https://www.icrc.org/en/donate/ukraine', 'https://donate.doctorswithoutborders.org/secure/donate?_ga=2.96088860.1097055082.1646677876-1259451452.1646677876']","['tix.soundrink.com', 'www.icrc.org', 'donate.doctorswithoutborders.org']"
93801,93801,hmnNXWQrByU,k-nemo,UCwPOos8h68UmcVNv1ZG97Pg,2022-03-07 21:32:04,Make a ribbon to support Ukraine #CreatorsWithUkraine,"['https://www.icrc.org/en/donate/ukraine', 'https://www.care.org/', 'https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates', 'https://ukraine.ua/news/donate-to-the-nbu-fund/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?utm_content=Ukraine2&ms=cpc_dig_2021_Ukraine2_20210801_google_Ukraine2_delve_None&initialms=cpc_dig_2020_Ukraine2_20210801_google_Ukraine2_delve_None&gclid=CjwKCAiAjoeRBhAJEiwAYY3nDJGpRj9lAnIfwRWrqdAoq5oWZOJjzwvRlzpf2F2Okri9rop-w3MNFhoC4UwQAvD_BwE', 'https://wck.org/', 'https://voices.org.ua/en/', 'https://www.unrefugees.org/what-we-do/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/', 'https://juf.org/Ukraine/?source=Ukraine-Donate-Page', 'https://www.pah.org.pl/', 'https://www.hias.org/', 'https://www.globalgiving.org/projects/support-displaced-ukrainians-in-poland/']","['www.icrc.org', 'www.care.org', 'www.doctorswithoutborders.org', 'ukraine.ua', 'www.unicefusa.org', 'wck.org', 'voices.org.ua', 'www.unrefugees.org', 'give.internationalmedicalcorps.org', 'www.globalgiving.org', 'juf.org', 'www.pah.org.pl', 'www.hias.org', 'www.globalgiving.org']"
93802,93802,hmnNXWQrByU,k-nemo,UCwPOos8h68UmcVNv1ZG97Pg,2022-03-07 21:32:04,Make a ribbon to support Ukraine #CreatorsWithUkraine,"['https://www.icrc.org/en/donate/ukraine', 'https://www.care.org/', 'https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates', 'https://ukraine.ua/news/donate-to-the-nbu-fund/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?utm_content=Ukraine2&ms=cpc_dig_2021_Ukraine2_20210801_google_Ukraine2_delve_None&initialms=cpc_dig_2020_Ukraine2_20210801_google_Ukraine2_delve_None&gclid=CjwKCAiAjoeRBhAJEiwAYY3nDJGpRj9lAnIfwRWrqdAoq5oWZOJjzwvRlzpf2F2Okri9rop-w3MNFhoC4UwQAvD_BwE', 'https://wck.org/', 'https://voices.org.ua/en/', 'https://www.unrefugees.org/what-we-do/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/', 'https://juf.org/Ukraine/?source=Ukraine-Donate-Page', 'https://www.pah.org.pl/', 'https://www.hias.org/', 'https://www.globalgiving.org/projects/support-displaced-ukrainians-in-poland/']","['www.icrc.org', 'www.care.org', 'www.doctorswithoutborders.org', 'ukraine.ua', 'www.unicefusa.org', 'wck.org', 'voices.org.ua', 'www.unrefugees.org', 'give.internationalmedicalcorps.org', 'www.globalgiving.org', 'juf.org', 'www.pah.org.pl', 'www.hias.org', 'www.globalgiving.org']"
95095,95095,n9FDhUjt-j4,Anthony Michael,UCA45071Og2Kamr1eDKW2Scw,2022-03-08 03:42:29,God bless Ukraine and it’s people,"['https://unicefusa.org', 'https://airbnb.org', 'https://my.care.org', 'https://convoyofhope.org', 'https://donate.coreresponse.org', 'https://donate.doctorswithoutborders.org', 'https://secure.projecthope.org']","['unicefusa.org', 'airbnb.org', 'my.care.org', 'convoyofhope.org', 'donate.coreresponse.org', 'donate.doctorswithoutborders.org', 'secure.projecthope.org']"
100357,100357,lu7r6BCh_SA,Doctors Without Borders / MSF-USA,UC4oxZI46DHqBxVogf_T256Q,2022-03-08 22:56:43,"Mariupol, Ukraine: Extremely Dire Situation","['https://goo.gl/BtzdsR', 'https://www.doctorswithoutborders.org', 'https://goo.gl/BtzdsR', 'https://www.facebook.com/doctorswithoutborders', 'https://www.instagram.com/doctorswithoutborders', 'https://twitter.com/MSF_USA', 'https://www.linkedin.com/company/m-decins-sans-fronti-res-msf-', 'https://www.doctorswithoutborders.org/quick-signup-confirm']","['goo.gl', 'www.doctorswithoutborders.org', 'goo.gl', 'www.facebook.com', 'www.instagram.com', 'twitter.com', 'www.linkedin.com', 'www.doctorswithoutborders.org']"
106372,106372,t-olNJEu5N4,Doctors Without Borders / MSF-USA,UC4oxZI46DHqBxVogf_T256Q,2022-03-09 22:16:58,"Mariupol, Ukraine: Humanitarian Disaster Continues","['https://goo.gl/BtzdsR', 'https://www.doctorswithoutborders.org', 'https://goo.gl/BtzdsR', 'https://www.facebook.com/doctorswithoutborders', 'https://www.instagram.com/doctorswithoutborders', 'https://twitter.com/MSF_USA', 'https://www.linkedin.com/company/m-decins-sans-fronti-res-msf-', 'https://www.doctorswithoutborders.org/quick-signup-confirm']","['goo.gl', 'www.doctorswithoutborders.org', 'goo.gl', 'www.facebook.com', 'www.instagram.com', 'twitter.com', 'www.linkedin.com', 'www.doctorswithoutborders.org']"
111719,111719,jMzyFN05mw8,William Ury,UCQ_xHcpyTuQRfQtAor8GdOw,2022-03-10 21:36:15,"Ukraine – Russia Negotiation with William Ury, by the Global Impact Show","['https://www.icrc.org/en/donate/ukraine', 'https://usukraine.org/take-action/don...', 'https://www.doctorswithoutborders.org...']","['www.icrc.org', 'usukraine.org', 'www.doctorswithoutborders.org...']"
114449,114449,x3t8NFxDgTM,Speak English With Vanessa,UCxJGMJbjokfnr2-s4_RXPxQ,2022-03-11 14:00:28,Advanced English Vocabulary Lesson,"['http://www.speakenglishwithvanessa.com/free', 'https://www.doctorswithoutborders.org/', 'https://www.savethechildren.org/', 'https://www.airbnb.com/', 'http://www.speakenglishwithvanessa.com/free-ebook', 'https://www.amazon.com/shop/speakenglishwithvanessa', 'http://www.youtube.com/subscription_center?add_user=theteachervanessa', 'http://www.instagram.com/englishwithvanessa/', 'http://www.facebook.com/speakenglishwithvanessa', 'http://www.speakenglishwithvanessa.com']","['www.speakenglishwithvanessa.com', 'www.doctorswithoutborders.org', 'www.savethechildren.org', 'www.airbnb.com', 'www.speakenglishwithvanessa.com', 'www.amazon.com', 'www.youtube.com', 'www.instagram.com', 'www.facebook.com', 'www.speakenglishwithvanessa.com']"
128153,128153,ozxwDj8RKwA,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-14 13:23:05,Ukraine Multi Cameras from multiple view points in Kyiv Kiev and the border [3/13/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
129773,129773,tnOOfGMEAA4,Sevy,UCH3Xt1J4AYn9NKMxTnYLraA,2022-03-14 18:50:18,Now Your Song is the World's Song for Freedom    #Solidarity  #PrayersForPeace  #FreedomsFortitude,"['http://www.rescue.org', 'https://www.globalgiving.org', 'https://www.pledge.to/ukraine-support...', 'https://www.savethechildren.org', 'https://www.doctorswithoutborders.org', 'https://wck.org', 'https://www.coreresponse.org', 'https://care.org', 'https://voices.org.ua/en/', 'https://www.icrc.org/en/where-we-work...', 'https://razomforukraine.org', 'https://internationalmedicalcorps.org...', 'https://airbnb.com', 'https://globalempowermentmission.org', 'https://www.sunflowerofpeace.com', 'https://ukrinform.net', 'https://twitter.com/KyivIndependent?r...', 'https://standwithukraine.live']","['www.rescue.org', 'www.globalgiving.org', 'www.pledge.to', 'www.savethechildren.org', 'www.doctorswithoutborders.org', 'wck.org', 'www.coreresponse.org', 'care.org', 'voices.org.ua', 'www.icrc.org', 'razomforukraine.org', 'internationalmedicalcorps.org...', 'airbnb.com', 'globalempowermentmission.org', 'www.sunflowerofpeace.com', 'ukrinform.net', 'twitter.com', 'standwithukraine.live']"
134774,134774,TCgn27DW2n4,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-15 18:10:14,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing  [3/15/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
134775,134775,TCgn27DW2n4,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-15 18:10:14,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing  [3/15/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
137925,137925,Gqhz7Z11gg8,Scott Langston,UC8awRkQa0agCmQVuPUiCFag,2022-03-16 10:45:20,Anxiety and the Ukraine war,"['https://www.unicef.org/emergencies/war-ukraine-pose-immediate-threat-children', 'https://donate.unhcr.org/int/en/ukraine-emergency#_ga=2.13785776.683375029.1645713845-2039642701.1643819055', 'https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['www.unicef.org', 'donate.unhcr.org', 'www.icrc.org', 'www.doctorswithoutborders.org']"
138517,138517,d2kN0eE4SMg,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-16 13:08:36,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing [3/16/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
141540,141540,_Hrp7vykaGQ,fantano,UCnxQ8o9RpqxGF2oLHcCn9VQ,2022-03-16 23:36:35,5 Ukrainian Rappers You Should Check Out,"['https://www.youtube.com/watch?v=DUdc_efbZ8A', 'https://www.youtube.com/watch?v=i9AHJkHqkpw', 'https://www.youtube.com/watch?v=7sYUZEPIb2E', 'https://www.youtube.com/watch?v=hJdMgYIELMM', 'https://www.youtube.com/watch?v=5nRQWc4YKGU', 'https://www.youtube.com/watch?v=AqG2pkbRgr8', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine', 'https://www.youtube.com/channel/UCG39iIqfeD8d8YBgMqdYauw', 'https://www.patreon.com/theneedledrop', 'https://twitter.com/theneedledrop', 'https://www.instagram.com/afantano', 'https://www.twitch.tv/theneedledrop', 'https://www.tiktok.com/@theneedletok']","['www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.doctorswithoutborders.org', 'www.youtube.com', 'www.patreon.com', 'twitter.com', 'www.instagram.com', 'www.twitch.tv', 'www.tiktok.com']"
141541,141541,_Hrp7vykaGQ,fantano,UCnxQ8o9RpqxGF2oLHcCn9VQ,2022-03-16 23:36:35,5 Ukrainian Rappers You Should Check Out,"['https://www.youtube.com/watch?v=DUdc_efbZ8A', 'https://www.youtube.com/watch?v=i9AHJkHqkpw', 'https://www.youtube.com/watch?v=7sYUZEPIb2E', 'https://www.youtube.com/watch?v=hJdMgYIELMM', 'https://www.youtube.com/watch?v=5nRQWc4YKGU', 'https://www.youtube.com/watch?v=AqG2pkbRgr8', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine', 'https://www.youtube.com/channel/UCG39iIqfeD8d8YBgMqdYauw', 'https://www.patreon.com/theneedledrop', 'https://twitter.com/theneedledrop', 'https://www.instagram.com/afantano', 'https://www.twitch.tv/theneedledrop', 'https://www.tiktok.com/@theneedletok']","['www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.doctorswithoutborders.org', 'www.youtube.com', 'www.patreon.com', 'twitter.com', 'www.instagram.com', 'www.twitch.tv', 'www.tiktok.com']"
146328,146328,w7w_anLrPb4,Michael Moore,UCU_nlLzlVPFLJxB_iEwtwBw,2022-03-17 21:20:42,Temptations of War | Rumble with Michael Moore Podcast,"['https://www.senate.gov/senators/senators-contact.htm', 'https://www.house.gov/representatives/find-your-representative', 'https://www.whitehouse.gov/contact/', 'https://www.icrc.org/en/donate/ukraine', 'https://www.unicefusa.org/stories/unicef-children-are-bearing-brunt-intensifying-crisis-ukraine/39481?form=FUNKBHMZQDQ&utm_content=Ukraine3&ms=cpc_dig_2021_Ukraine3_20210801_google_Ukraine3_delve_None&initialms=cpc_dig_2020_Ukraine3_20210801_google_Ukraine3_delve_None&gclid=Cj0KCQjwz7uRBhDRARIsAFqjulm92-A5Zw8CEbX4E2YDOGkpy-RWxR6oAY26tnW6urJlmykflk2vR2oaAsLKEALw_wcB', 'https://donate.doctorswithoutborders.org/secure/donate?_ga=2.14565886.856630275.1646271830-849658675.1646271830', 'https://rumble.media/category/podcast/transcripts/', 'https://store.michaelmoore.com/']","['www.senate.gov', 'www.house.gov', 'www.whitehouse.gov', 'www.icrc.org', 'www.unicefusa.org', 'donate.doctorswithoutborders.org', 'rumble.media', 'store.michaelmoore.com']"
146444,146444,KR7PMPBTxKk,Nicholas C. Hill,UCi5bJ7WbhLlBanVN5qOr6SQ,2022-03-17 21:57:27,LEADERSHIP AMID CRISIS: Helping Ukraine Win the War - Unabridged Introduction,"['https://nicholashill.com', 'https://professionalleader.com', 'https://leadershipamidcrisis.com', 'https://twitter.com/nicholashill', 'https://www.linkedin.com/in/nicholashill/', 'https://www.youtube.com/c/nhill', 'https://unicef.org', 'https://unhrcr.org', 'https://doctorswithoutborders.org', 'https://rescue.org', 'https://icrc.org', 'https://professionalleader.org', 'https://professionalleader.com']","['nicholashill.com', 'professionalleader.com', 'leadershipamidcrisis.com', 'twitter.com', 'www.linkedin.com', 'www.youtube.com', 'unicef.org', 'unhrcr.org', 'doctorswithoutborders.org', 'rescue.org', 'icrc.org', 'professionalleader.org', 'professionalleader.com']"
149795,149795,tWNtygJNdsI,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-18 15:28:10,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing [3/18/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
154248,154248,Qpv9942q6Tk,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-19 14:33:11,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-19-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
154717,154717,xZhhEJN6rJk,C Lynn,UCzG5zMrD73hFcP94pjEZMJQ,2022-03-19 16:45:25,[FFXIV Bard Perform] We Stand With Ukraine (State Anthem of Ukraine),"['https://help.unicef.org/ukraine-emergency?language=en', 'https://support.savethechildren.org/site/Donation2', 'https://www.icrc.org/en/donate/ukraine', 'https://www.doctorswithoutborders.org/what-we-do/where-we-work/ukraine', 'https://ko-fi.com/clynn', 'https://twitter.com/CLynn_FFXIV', 'https://clynn.carrd.co']","['help.unicef.org', 'support.savethechildren.org', 'www.icrc.org', 'www.doctorswithoutborders.org', 'ko-fi.com', 'twitter.com', 'clynn.carrd.co']"
157851,157851,Hz4Lwjg3rjU,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-20 14:48:10,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-20-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
