,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
68164,68164,6bO-O0Z32GI,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-03 21:00:05,SLAVA UKRAINI 🇺🇦 GLORY TO UKRAINE (Gloria a Ucrania),"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
68167,68167,6bO-O0Z32GI,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-03 21:00:05,SLAVA UKRAINI 🇺🇦 GLORY TO UKRAINE (Gloria a Ucrania),"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
68424,68424,MqQRjTvupbk,TAETRO,UCNRFvq0JOm5VqHIBDDQgkMA,2022-03-03 21:49:28,making lofi beats with a retro synth and dark piano plugin | support Ukraine,"['https://strixinstruments.com/emisynth/', 'https://strixinstruments.com/pripyat-pianos/', 'https://my.care.org/site/Donation2?df_id=31067&mfc_pref=T&31067.donation=form1&s_src=172223UCF000&_ga=2.30584575.1183692857.1646257066-1245876084.1646033765', 'https://www.ableton.com/shop/live/?affiliate=BXVgcw4a', 'https://amzn.to/3zhyOSg', 'https://amzn.to/3hRj9n0', 'https://amzn.to/2UyF4GJ', 'https://amzn.to/3xW3ZSV', 'https://amzn.to/3zsmRtn', 'https://amzn.to/3eE9L44', 'https://app.gumroad.com/taetro', 'http://controlfreakclub.com', 'http://distrokid.com/vip/taetro', 'https://www.instagram.com/taetro/', 'https://twitter.com/nicktaetro', 'https://open.spotify.com/artist/34bGdrkhaE7FZV65MTy03o']","['strixinstruments.com', 'strixinstruments.com', 'my.care.org', 'www.ableton.com', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'app.gumroad.com', 'controlfreakclub.com', 'distrokid.com', 'www.instagram.com', 'twitter.com', 'open.spotify.com']"
75833,75833,qEgJRw_bGdQ,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-04 21:00:32,Mensaje de un UCRANIANO para el mundo 🇺🇦,"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
76300,76300,hr4ceDGtPz4,Ammo Incorporated,UCqANubpkRT3kc2nNtskj84w,2022-03-04 22:40:54,"AMMO, Inc. Announces Overwhelming Response to Recent Donation Offer to Ukrainian Armed Forces","['https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://ammoinc.com/2022/03/04/ammo-inc-announces-overwhelming-response-to-recent-donation-offer-to-ukrainian-armed-forces-directions-to-donate-and-support-ammos-charitable-efforts/']","['my.care.org', 'ammoinc.com']"
76301,76301,hr4ceDGtPz4,Ammo Incorporated,UCqANubpkRT3kc2nNtskj84w,2022-03-04 22:40:54,"AMMO, Inc. Announces Overwhelming Response to Recent Donation Offer to Ukrainian Armed Forces","['https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://ammoinc.com/2022/03/04/ammo-inc-announces-overwhelming-response-to-recent-donation-offer-to-ukrainian-armed-forces-directions-to-donate-and-support-ammos-charitable-efforts/']","['my.care.org', 'ammoinc.com']"
79735,79735,rowyXxGYvqA,Transport Evolved,UC675NhQ4EU5TzwCMwYp5XCw,2022-03-05 13:33:58,"TEN 376: Auto Industry Responds to Ukraine, TSLA GigaBerlin Approval, Rivian Price Hike","['https://www.youtube.com/channel/UC675NhQ4EU5TzwCMwYp5XCw/join', 'https://www.patreon.com/transportevolved', 'https://ko-fi.com/transportevolved', 'https://www.youtube.com/transportevolvedtake2', 'https://www.twitter.com/TransportEvolve', 'https://discord.gg/9WAjfQn', 'https://www.redbubble.com/people/TransportEVd/', 'https://www.youtube.com/channel/UCZWSrDEYcNoio7QaetV_JKA', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?utm_campaign=20220225_Emergencies&utm_medium=Organic&utm_source=UkraineWebStoryChildrenFeb2022&utm_content=LearnMoreUkraineWebStoryChildrenFeb2022&ms=Organic_PRL_2022_Emergencies_20220225_UkraineWebStoryChildrenFeb2022_LearnMoreUkraineWebStoryChildrenFeb2022_none_none&initialms=Organic_PRL_2022_Emergencies_20220225_UkraineWebStoryChildrenFeb2022_LearnMoreUkraineWebStoryChildrenFeb2022_none_none', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine', 'https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine', 'https://www.unrefugees.org/what-we-do/', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO']","['www.youtube.com', 'www.patreon.com', 'ko-fi.com', 'www.youtube.com', 'www.twitter.com', 'discord.gg', 'www.redbubble.com', 'www.youtube.com', 'www.unicefusa.org', 'www.doctorswithoutborders.org', 'www.icrc.org', 'www.unrefugees.org', 'my.care.org']"
80745,80745,zjmuhmkY_1k,GR8SCOTT Productions,UCmf6_WcFO5e2S7CVLOiQz8A,2022-03-05 16:40:41,The Unsung War (AC5) - Ghost of Kyiv Tribute Mix (Original & Metal Remix Mashup),"['https://my.care.org/site/Donation2?df_id=31067&mfc_pref=T&31067.donation=form1&s_src=172223UCF000', 'https://www.youtube.com/watch?v=mjY6awCr2_c', 'https://www.youtube.com/watch?v=lEVLEc_AeNU', 'https://www.digitalcombatsimulator.com/en/files/3320837/', 'https://twitter.com/ProductionsGr8', 'https://www.youtube.com/channel/UCmf6_WcFO5e2S7CVLOiQz8A']","['my.care.org', 'www.youtube.com', 'www.youtube.com', 'www.digitalcombatsimulator.com', 'twitter.com', 'www.youtube.com']"
82785,82785,sRBuR7Z0G4c,King.Denmark,UC69P4bLH6YbkywE1XkEtLcA,2022-03-06 01:56:36,CHARITY STREAM !!!!!! | Dead By Daylight & Knockout City GAMEPLAY LIVESTREAM w/ Vorteck,"['https://www.care.org/', 'https://softgiving.com']","['www.care.org', 'softgiving.com']"
93801,93801,hmnNXWQrByU,k-nemo,UCwPOos8h68UmcVNv1ZG97Pg,2022-03-07 21:32:04,Make a ribbon to support Ukraine #CreatorsWithUkraine,"['https://www.icrc.org/en/donate/ukraine', 'https://www.care.org/', 'https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates', 'https://ukraine.ua/news/donate-to-the-nbu-fund/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?utm_content=Ukraine2&ms=cpc_dig_2021_Ukraine2_20210801_google_Ukraine2_delve_None&initialms=cpc_dig_2020_Ukraine2_20210801_google_Ukraine2_delve_None&gclid=CjwKCAiAjoeRBhAJEiwAYY3nDJGpRj9lAnIfwRWrqdAoq5oWZOJjzwvRlzpf2F2Okri9rop-w3MNFhoC4UwQAvD_BwE', 'https://wck.org/', 'https://voices.org.ua/en/', 'https://www.unrefugees.org/what-we-do/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/', 'https://juf.org/Ukraine/?source=Ukraine-Donate-Page', 'https://www.pah.org.pl/', 'https://www.hias.org/', 'https://www.globalgiving.org/projects/support-displaced-ukrainians-in-poland/']","['www.icrc.org', 'www.care.org', 'www.doctorswithoutborders.org', 'ukraine.ua', 'www.unicefusa.org', 'wck.org', 'voices.org.ua', 'www.unrefugees.org', 'give.internationalmedicalcorps.org', 'www.globalgiving.org', 'juf.org', 'www.pah.org.pl', 'www.hias.org', 'www.globalgiving.org']"
93802,93802,hmnNXWQrByU,k-nemo,UCwPOos8h68UmcVNv1ZG97Pg,2022-03-07 21:32:04,Make a ribbon to support Ukraine #CreatorsWithUkraine,"['https://www.icrc.org/en/donate/ukraine', 'https://www.care.org/', 'https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates', 'https://ukraine.ua/news/donate-to-the-nbu-fund/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?utm_content=Ukraine2&ms=cpc_dig_2021_Ukraine2_20210801_google_Ukraine2_delve_None&initialms=cpc_dig_2020_Ukraine2_20210801_google_Ukraine2_delve_None&gclid=CjwKCAiAjoeRBhAJEiwAYY3nDJGpRj9lAnIfwRWrqdAoq5oWZOJjzwvRlzpf2F2Okri9rop-w3MNFhoC4UwQAvD_BwE', 'https://wck.org/', 'https://voices.org.ua/en/', 'https://www.unrefugees.org/what-we-do/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/', 'https://juf.org/Ukraine/?source=Ukraine-Donate-Page', 'https://www.pah.org.pl/', 'https://www.hias.org/', 'https://www.globalgiving.org/projects/support-displaced-ukrainians-in-poland/']","['www.icrc.org', 'www.care.org', 'www.doctorswithoutborders.org', 'ukraine.ua', 'www.unicefusa.org', 'wck.org', 'voices.org.ua', 'www.unrefugees.org', 'give.internationalmedicalcorps.org', 'www.globalgiving.org', 'juf.org', 'www.pah.org.pl', 'www.hias.org', 'www.globalgiving.org']"
95095,95095,n9FDhUjt-j4,Anthony Michael,UCA45071Og2Kamr1eDKW2Scw,2022-03-08 03:42:29,God bless Ukraine and it’s people,"['https://unicefusa.org', 'https://airbnb.org', 'https://my.care.org', 'https://convoyofhope.org', 'https://donate.coreresponse.org', 'https://donate.doctorswithoutborders.org', 'https://secure.projecthope.org']","['unicefusa.org', 'airbnb.org', 'my.care.org', 'convoyofhope.org', 'donate.coreresponse.org', 'donate.doctorswithoutborders.org', 'secure.projecthope.org']"
123047,123047,pPmRDD_rl1c,Anthro nauts,UCBYxkmp6WrrwkXMCUHdx1Pw,2022-03-13 10:54:36,Slava Ukraini !,"['https://redcross.org.ua/en/', 'https://linktr.ee/help_me_ukraine2', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://kyivindependent.com/', 'https://secure.projecthope.org/site/SPageNavigator/2022_02_Ukraine_Response_Web_UNR.html?s_subsrc=hh1', 'https://www.care.org/', 'https://www.YouTube.com/Anthronauts?sub_confirmation=1', 'https://Anthronauts.com', 'https://www.facebook.com/Anthronauts', 'https://Twitter.com/@AnthronautsCom', 'https://Instagram.com/Anthronautical', 'https://www.tumblr.com/search/anthronauts.com', 'https://Anthronautical@gmail.com', 'https://www.merriam-webster.com/', 'https://www.wikipedia.org/', 'https://www.americananthro.org/']","['redcross.org.ua', 'linktr.ee', 'my.care.org', 'kyivindependent.com', 'secure.projecthope.org', 'www.care.org', 'www.YouTube.com', 'Anthronauts.com', 'www.facebook.com', 'Twitter.com', 'Instagram.com', 'www.tumblr.com', 'Anthronautical@gmail.com', 'www.merriam-webster.com', 'www.wikipedia.org', 'www.americananthro.org']"
125883,125883,ilWTZCQmbIg,MavriqGG,UChB8_XqxSHWfYP76Q7_s-Vw,2022-03-14 00:00:10,TikTok has a BIG Problem...,"['https://twitter.com/KyivIndependent', 'https://twitter.com/nolanwpeterson', 'https://twitter.com/ChristopherJM', 'https://www.projecthope.org/', 'https://www.rescue.org/', 'https://www.care.org/', 'https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/', 'https://internationalmedicalcorps.org/', 'https://www.twitch.tv/mavriqgg', 'https://twitter.com/MavriqGG', 'https://www.tiktok.com/@mavriqgg', 'https://www.instagram.com/mavriqgg/']","['twitter.com', 'twitter.com', 'twitter.com', 'www.projecthope.org', 'www.rescue.org', 'www.care.org', 'www.globalgiving.org', 'internationalmedicalcorps.org', 'www.twitch.tv', 'twitter.com', 'www.tiktok.com', 'www.instagram.com']"
129773,129773,tnOOfGMEAA4,Sevy,UCH3Xt1J4AYn9NKMxTnYLraA,2022-03-14 18:50:18,Now Your Song is the World's Song for Freedom    #Solidarity  #PrayersForPeace  #FreedomsFortitude,"['http://www.rescue.org', 'https://www.globalgiving.org', 'https://www.pledge.to/ukraine-support...', 'https://www.savethechildren.org', 'https://www.doctorswithoutborders.org', 'https://wck.org', 'https://www.coreresponse.org', 'https://care.org', 'https://voices.org.ua/en/', 'https://www.icrc.org/en/where-we-work...', 'https://razomforukraine.org', 'https://internationalmedicalcorps.org...', 'https://airbnb.com', 'https://globalempowermentmission.org', 'https://www.sunflowerofpeace.com', 'https://ukrinform.net', 'https://twitter.com/KyivIndependent?r...', 'https://standwithukraine.live']","['www.rescue.org', 'www.globalgiving.org', 'www.pledge.to', 'www.savethechildren.org', 'www.doctorswithoutborders.org', 'wck.org', 'www.coreresponse.org', 'care.org', 'voices.org.ua', 'www.icrc.org', 'razomforukraine.org', 'internationalmedicalcorps.org...', 'airbnb.com', 'globalempowermentmission.org', 'www.sunflowerofpeace.com', 'ukrinform.net', 'twitter.com', 'standwithukraine.live']"
132060,132060,tqfGb31FFYk,Rose Burnett,UC6Woe4-GX23RW6KvL3_WzlA,2022-03-15 08:39:36,Elisium NFT New Releases 15-03-2022 | Donate to Ukraine Humanitarian Crisis - LOKAHI NFT,"['https://www.care.org.au/appeals/ukraine-humanitarian-crisis/', 'https://opensea.io/collection/elisium.', 'https://www.nft-4sale.com/elisium-nft-collection', 'https://opensea.io/vixen3d', 'https://www.tiktok.com/@vixen3d', 'https://www.instagram.com/elisiumnfts', 'https://www.twitter.com/elisiumnfts', 'https://www.facebook.com/nfts4sale', 'https://discord.gg/WQP24n4DDm', 'https://www.brainzmagazine.com/executive-contributor/Rose-Burnett', 'https://www.youtube.com/channel/UC6Woe4-GX23RW6KvL3_WzlA', 'https://www.bensound.com']","['www.care.org.au', 'opensea.io', 'www.nft-4sale.com', 'opensea.io', 'www.tiktok.com', 'www.instagram.com', 'www.twitter.com', 'www.facebook.com', 'discord.gg', 'www.brainzmagazine.com', 'www.youtube.com', 'www.bensound.com']"
145832,145832,5ocLWw15_l4,GR8SCOTT Productions,UCmf6_WcFO5e2S7CVLOiQz8A,2022-03-17 19:22:39,Slava Ukraini: A Tribute to the People of Ukraine - Blue Skies Remix Mashup,"['https://my.care.org/site/Donation2?df_id=31067&mfc_pref=T&31067.donation=form1&s_src=172223UCF000', 'https://www.youtube.com/watch?v=BRosMyUkQ3g', 'https://www.youtube.com/watch?v=GDEXsswOpkc', 'https://www.youtube.com/watch?v=QDbBT7eE3uc', 'https://www.youtube.com/channel/UC-OeeABMVPNCsPqW5VY6jWg', 'https://www.youtube.com/watch?v=lyxiras_5xs&t=1s', 'https://www.youtube.com/watch?v=febc8AKqG3E&t=87s', 'https://twitter.com/ProductionsGr8', 'https://www.youtube.com/channel/UCmf6_WcFO5e2S7CVLOiQz8A']","['my.care.org', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'twitter.com', 'www.youtube.com']"
157381,157381,0BTarSJDe8Y,Dr Stan Steindl,UCujCvGkc_TFF7KmA0Sk4E7A,2022-03-20 12:03:56,"Where there is suffering, there is also compassion.","['https://www.usatoday.com/in-depth/graphics/2022/03/19/millions-ukrainian-refugees-fleeing-where-they-going-ukraine-war/7034809001/', 'https://www.unicef.org/', 'https://www.unhcr.org/', 'https://www.wfp.org/', 'https://www.savethechildren.net/', 'https://www.care.org/', 'https://actforpeace.org.au/', 'https://www.icrc.org/en', 'https://www.facebook.com/drstansteindl', 'https://twitter.com/StanSteindl', 'https://www.instagram.com/dr_stan_steindl/', 'https://www.linkedin.com/in/stan-steindl-150a5264/', 'https://www.stansteindl.com/', 'https://youtu.be/0BTarSJDe8Y']","['www.usatoday.com', 'www.unicef.org', 'www.unhcr.org', 'www.wfp.org', 'www.savethechildren.net', 'www.care.org', 'actforpeace.org.au', 'www.icrc.org', 'www.facebook.com', 'twitter.com', 'www.instagram.com', 'www.linkedin.com', 'www.stansteindl.com', 'youtu.be']"
162526,162526,Lzkl9x7les4,Sketchbook Skool,UCnwAvNKzdoFgRyvXEBJBv0Q,2022-03-21 17:03:40,In support of Ukraine,"['https://www.care.org/', 'https://www.doctorswithoutborders.org', 'https://www.icrc.org/en', 'https://www.unicef.org/emergencies/war-ukraine-pose-immediate-threat-children', 'https://wck.org', 'https://www.google.org/ukraine-relief/', 'https://youtu.be/XKLdKsMLnu0']","['www.care.org', 'www.doctorswithoutborders.org', 'www.icrc.org', 'www.unicef.org', 'wck.org', 'www.google.org', 'youtu.be']"
184787,184787,rE8AD58t2fs,dokidarth,UC3Kdp-FqteOGKi65dMIXRjg,2022-03-26 17:48:55,Talking About War on Valorant - Valorant Vlogs,"['https://www.directrelief.org/', 'https://www.episcopalrelief.org/', 'https://www.doctorswithoutborders.org/', 'https://internationalmedicalcorps.org/', 'https://www.rescue.org/', 'https://www.care.org/', 'https://www.charitywatch.org/charity-donating-articles/top-rated-charities-providing-aid-in-ukraine', 'https://discord.gg/kTXHPGR22E', 'https://www.instagram.com/dokidarth/\u200b...', 'https://twitter.com/dokidarth\u200b\u200b\u200b', 'https://www.facebook.com/dokidarth']","['www.directrelief.org', 'www.episcopalrelief.org', 'www.doctorswithoutborders.org', 'internationalmedicalcorps.org', 'www.rescue.org', 'www.care.org', 'www.charitywatch.org', 'discord.gg', 'www.instagram.com', 'twitter.com', 'www.facebook.com']"
185711,185711,NYnimDVuzPE,GR8SCOTT Productions,UCmf6_WcFO5e2S7CVLOiQz8A,2022-03-27 00:11:39,Last Hope I (AC7) - Ghost of Kyiv Tribute Mix (Original & Metal Remix Mashup),"['https://my.care.org/site/Donation2?df_id=31067&mfc_pref=T&31067.donation=form1&s_src=172223UCF000', 'https://knowyourmeme.com/photos/2317926-ghost-of-kyiv', 'https://www.youtube.com/watch?v=H3bUAbklzcc', 'https://www.youtube.com/watch?v=-O-qpVsN7c8', 'https://twitter.com/ProductionsGr8', 'https://www.youtube.com/channel/UCmf6_WcFO5e2S7CVLOiQz8A']","['my.care.org', 'knowyourmeme.com', 'www.youtube.com', 'www.youtube.com', 'twitter.com', 'www.youtube.com']"
