,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
161645,161645,LtKmp3qex2s,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 13:51:06,Lviv Ukraine Cam LIVE 3-21-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
162341,162341,opPstJsSM9E,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 16:25:34,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-21-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
163940,163940,S_jsHfIxs1U,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 23:45:36,"Hotel Kyiv Rus, Lviv Oblast Ukraine Cam LIVE 3-21-2022","['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
166026,166026,5pvsl2Z49ag,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-22 13:49:08,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-22-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
170005,170005,LWmu_okKaRs,Torryn Marie,UCflzyQ0hIX8R5-FDUTLzQ0w,2022-03-23 12:18:42,APRIL Bullet Journal Setup 2022 PLAN WITH ME Part 1 🐦 UKRAINE THEME 🇺🇦,"['https://www.redcross.org.au/ukraine/?gclid=Cj0KCQjw5-WRBhCKARIsAAId9FnpAlndOGk6bCLhMkJHmMlcPWJoIU7CkCZMc8qR6YCxHwOfYvnqQQcaAopvEALw_wcB', 'https://www.unicef.org.au/appeals/ukraine-emergency-appeal?mkwid=s&pcrid=585259176225[…]5ElD8fD2MRvPCpcL_nWvLQKv9tZRlXchuQaAoYfEALw_wcB&gclsrc=aw.ds', 'https://www.wfp.org/emergencies/ukraine-emergency', 'http://bit.ly/TorrynMarie', 'https://bio.link/torrynmarie', 'https://www.subscribepage.com/thebulletjourney', 'https://bit.ly/TorrynMarie-bullet-journals', 'https://geni.us/wih0', 'https://torrynmarie.com/tools-i-use/', 'https://bit.ly/washi-tapes-discount', 'https://www.patreon.com/torrynmarie', 'https://www.instagram.com/torrynmarieart', 'https://www.youtube.com/c/TorrynMarie', 'https://www.torrynmarie.com/shop', 'https://www.etsy.com/au/shop/TorrynMarie', 'https://www.epidemicsound.com/referral/p091i8/']","['www.redcross.org.au', 'www.unicef.org.au', 'www.wfp.org', 'bit.ly', 'bio.link', 'www.subscribepage.com', 'bit.ly', 'geni.us', 'torrynmarie.com', 'bit.ly', 'www.patreon.com', 'www.instagram.com', 'www.youtube.com', 'www.torrynmarie.com', 'www.etsy.com', 'www.epidemicsound.com']"
171252,171252,vDSDGyJQyhc,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-23 17:07:52,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-23-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
172990,172990,Z2_uZf5t0BM,Glib ,UCPgYnNnb5NeWDMXbu_s0Agw,2022-03-24 01:55:45,What's happening in Ukraine? 23/03/2022,"['https://www.wfp.org/support-us/stories/ukraine-appeal?utm_source=google&utm_medium=cpc&utm_campaign=16400205543&utm_content=136872916794&gclid=CjwKCAjwiuuRBhBvEiwAFXKaNPRBBjOLWTm7BwHZ8cWgKJW8uxkmo4a6xIUsroYpsjkD3lsG1S1o2BoC_z4QAvD_BwE&gclsrc=aw.ds', 'https://savelife.in.ua/en/donate/']","['www.wfp.org', 'savelife.in.ua']"
177813,177813,Nkhw5X3uCE0,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-25 00:15:07,"Hotel Kyiv Rus, Lviv Oblast Ukraine Cam LIVE 3-24-2022","['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
201516,201516,pCTiwNwvfyw,A Cappella Trudbol,UCRbIKMyRCDT-J47uJ26ehqw,2022-03-31 14:19:35,Prayer for Ukraine (Молитва за Україну) - One-man choir,"['http://www.julienneel.com', 'https://www.wfp.org/donate-now/', 'http://julienneel.com', 'http://patreon.com/trudbol', 'http://facebook.com/trudbolmusic']","['www.julienneel.com', 'www.wfp.org', 'julienneel.com', 'patreon.com', 'facebook.com']"
201517,201517,pCTiwNwvfyw,A Cappella Trudbol,UCRbIKMyRCDT-J47uJ26ehqw,2022-03-31 14:19:35,Prayer for Ukraine (Молитва за Україну) - One-man choir,"['http://www.julienneel.com', 'https://www.wfp.org/donate-now/', 'http://julienneel.com', 'http://patreon.com/trudbol', 'http://facebook.com/trudbolmusic']","['www.julienneel.com', 'www.wfp.org', 'julienneel.com', 'patreon.com', 'facebook.com']"
205543,205543,aVti_GT66Yc,LEMOON,UCKLvW4P3OIyekHaYN8ITXuQ,2022-04-01 16:00:03,MONUMENT DE L'INDEPENDANCE DE KIEV 🇺🇦 - Speedbuild soutien à l'Ukraine,"['https://donner.unhcr.org/urgence-ukraine/~mon-don', 'https://donner.croix-rouge.fr/urgence-ukraine/~mon-don', 'https://soutenir.msf.fr/b/mon-don', 'https://don.unicef.fr/b/mon-don', 'https://donatenow.wfp.org/ukraine-appeal/~my-donation', 'https://twitter.com/Mr_Moon62', 'https://www.instagram.com/lemoon_yt/?hl=fr', 'https://discord.gg/vb4bxtn']","['donner.unhcr.org', 'donner.croix-rouge.fr', 'soutenir.msf.fr', 'don.unicef.fr', 'donatenow.wfp.org', 'twitter.com', 'www.instagram.com', 'discord.gg']"
236628,236628,IGor0Zd8YuA,The Counselors of Real Estate®,UC83LpymK7tM14yDIBbNT15w,2022-04-12 06:07:00,The Ukraine Conflict and Global Real Estate,['https://www.wfp.org/'],['www.wfp.org']
238131,238131,bbBPiMtM68U,The Flyfly,UCDHh7z0CTT5tLlmXoANo8cw,2022-04-12 15:50:16,Slava Sonyashnyku - State Anthem of Ukraine Remix / Cover / Arrangement,"['https://donatenow.wfp.org/ukraine-appeal', 'https://savelife.in.ua/en/donate/', 'https://donate.unhcr.org/int/en/ukraine-emergency', 'https://www.unfpa.org/donate/Ukraine-a?form=UkraineAppeal']","['donatenow.wfp.org', 'savelife.in.ua', 'donate.unhcr.org', 'www.unfpa.org']"
263436,263436,Rs0xSCg9A9A,Marc Vidal,UCKC77AR_zWXRTE2GOD_2Uag,2022-04-21 17:22:40,AHORA SÍ. LA ECONOMÍA MUNDIAL EN LA CUERDA FLOJA - Vlog de Marc Vidal,"['https://www.imf.org/en/News/Articles/2022/04/13/pr22117-joint-statement-wbg-imf-wfp-and-wto-call-for-urgent-coordinated-action-on-food-security', 'https://reliefweb.int/report/world/first-crisis-then-catastrophe', 'https://cadenaser.com/2022/04/19/efecto-domino/', 'https://www.wfp.org/stories/wfp-glance', 'https://www.efe.com/efe/espana/mundo/el-fmi-la-onu-y-otros-organismos-piden-al-mundo-actuar-ante-falta-de-alimentos/10001-4783599', 'https://www.elcomercio.com/actualidad/mundo/instituciones-falta-alimentos-guerra-ucrania.html', 'https://english.ahram.org.eg/News/464904.aspx', 'https://www.agri-pulse.com/articles/17558-economists-warn-commodity-prices-slowing-global-growth-threatening-poorest-families', 'https://reliefweb.int/report/ethiopia/quarterly-mixed-migration-update-east-africa-yemen-quarter-1-2022', 'https://thefern.org/ag_insider/war-drives-un-food-index-to-highest-level-ever/', 'https://reliefweb.int/report/ethiopia/fsnwg-drought-alert-april-2022', 'https://www.agriculture.com/news/business/help-vulnerable-nations-buy-food-fao-chief-asks-rich-countries', 'https://reliefweb.int/report/ethiopia/war-ukraine-exacerbating-food-crisis-horn-africa', 'https://lnkd.in/g85q4A2\u200b\u200b', 'https://amzn.to/3r11sFQ', 'https://lnkd.in/gREtH9W\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', 'https://lnkd.in/dNvTFaQ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', 'https://lnkd.in/d3ZU6Nw\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', 'https://www.marcvidal.net\u200b']","['www.imf.org', 'reliefweb.int', 'cadenaser.com', 'www.wfp.org', 'www.efe.com', 'www.elcomercio.com', 'english.ahram.org.eg', 'www.agri-pulse.com', 'reliefweb.int', 'thefern.org', 'reliefweb.int', 'www.agriculture.com', 'reliefweb.int', 'lnkd.in', 'amzn.to', 'lnkd.in', 'lnkd.in', 'lnkd.in', 'www.marcvidal.net\u200b']"
275619,275619,AhJktUa3yFI,Christian Calcatelli,UCG6OMHM4daexotLdy3-kzOg,2022-04-28 17:59:41,Live 10-Hour solo piano improvisation - Fundraiser for Ukraine (Full Replay - Active Donation Links),"['https://bit.ly/STM-QRCC)', 'https://www.sharethemeal.org', 'https://www.wfp.org', 'https://restre.am/yt']","['bit.ly', 'www.sharethemeal.org', 'www.wfp.org', 'restre.am']"
