,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
95095,95095,n9FDhUjt-j4,Anthony Michael,UCA45071Og2Kamr1eDKW2Scw,2022-03-08 03:42:29,God bless Ukraine and it’s people,"['https://unicefusa.org', 'https://airbnb.org', 'https://my.care.org', 'https://convoyofhope.org', 'https://donate.coreresponse.org', 'https://donate.doctorswithoutborders.org', 'https://secure.projecthope.org']","['unicefusa.org', 'airbnb.org', 'my.care.org', 'convoyofhope.org', 'donate.coreresponse.org', 'donate.doctorswithoutborders.org', 'secure.projecthope.org']"
101758,101758,kCoLKQd92_c,Renelle Smith,UCTMafS2i-HWaYxBc5Ce7Y_g,2022-03-09 06:54:18,PT 2 WOACB DOES NOT WANT UKRAINE TO RECEIVE HELP,"['https://support.crs.org/donate/donate-ukraine?ms=agigoo0922ukr00gen00&gclid=CjwKCAiAgvKQBhBbEiwAaPQw3H03OrwCxgssPjoFXYz8lbc9QCNLi8RRNbQupF42yiatQPITC6qoeBoC4FYQAvD_BwE', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?form=FUNKBHMZQDQ&utm_content=Ukraine3&ms=cpc_dig_2021_Ukraine3_20210801_google_Ukraine3_delve_None&initialms=cpc_dig_2020_Ukraine3_20210801_google_Ukraine3_delve_None&gclid=CjwKCAiAgvKQBhBbEiwAaPQw3K9D_BIHJmL1kdQ_aSy_jj-q1oARmR2nZjlvcqvJRbt9pqSzVd9N6BoCB58QAvD_BwE', 'https://togetherrising.org/ukraine-update/', 'https://bethenny.com/bstrong', 'https://www.buymeacoffee.com/LlamaGirl']","['support.crs.org', 'www.unicefusa.org', 'togetherrising.org', 'bethenny.com', 'www.buymeacoffee.com']"
121867,121867,n6lNSmEWW5U,David Shomaker,UCFC0YHibK92VHfD4DbKdhPA,2022-03-13 03:06:54,Stories Trailer 2022 03 12,['https://events.unicefusa.org/event/stories-from-ukraine'],['events.unicefusa.org']
122091,122091,BLdn9IniNUg,OmerB Music,UC_Ub5Lck4JD5ea8QSw0_Udw,2022-03-13 04:37:39,StratoFaster - A Guitar Party by Omer B (feat. Ana Pshokina),"['https://www.instagram.com/ana_unlymited_bass/', 'https://www.unicefusa.org/', 'https://open.spotify.com/artist/3ETWtLOeqqL9WG83hmBYct', 'https://music.apple.com/us/artist/omer-b/1220621138', 'https://www.facebook.com/OmerBMusic/', 'https://twitter.com/omerb17', 'https://www.youtube.com/channel/UC_Ub5Lck4JD5ea8QSw0_Udw/featured', 'https://soundcloud.com/omerb-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing', 'https://www.omerb.net/']","['www.instagram.com', 'www.unicefusa.org', 'open.spotify.com', 'music.apple.com', 'www.facebook.com', 'twitter.com', 'www.youtube.com', 'soundcloud.com', 'www.omerb.net']"
128153,128153,ozxwDj8RKwA,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-14 13:23:05,Ukraine Multi Cameras from multiple view points in Kyiv Kiev and the border [3/13/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
131057,131057,n0HGuRj_BEk,Kenilworth Union Church,UCNaPz3r0DyhCv0wJDubbBAQ,2022-03-15 01:06:54,Understanding the Crisis in Ukraine,['https://www.unicefusa.org/war-ukraine?form=FUNQYLZTFYS&fundraiser=NZWDTBYP&modifyDesignation=no'],['www.unicefusa.org']
134774,134774,TCgn27DW2n4,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-15 18:10:14,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing  [3/15/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
134775,134775,TCgn27DW2n4,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-15 18:10:14,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing  [3/15/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
137567,137567,Xopwq8HSbL0,QBI TV,UCEMYUAxnq5CC-nXqlemVzMw,2022-03-16 09:13:17,How is the Russian invasion of Ukraine affecting QBI scientists?,"['https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://novaposhta.ua/eng/?fbclid=IwAR3C1epcxlVAbD_Yx-KMrWYNUxkpTeFsKZ2kpQudw-7ZeJvTF4s588c9o1o', 'https://hireforukraine.org/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?form=FUNKBHMZQDQ']","['bank.gov.ua', 'novaposhta.ua', 'hireforukraine.org', 'www.unicefusa.org']"
137568,137568,Xopwq8HSbL0,QBI TV,UCEMYUAxnq5CC-nXqlemVzMw,2022-03-16 09:13:17,How is the Russian invasion of Ukraine affecting QBI scientists?,"['https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://novaposhta.ua/eng/?fbclid=IwAR3C1epcxlVAbD_Yx-KMrWYNUxkpTeFsKZ2kpQudw-7ZeJvTF4s588c9o1o', 'https://hireforukraine.org/', 'https://www.unicefusa.org/stories/unicef-children-crossfire-ukraine-crisis/39542?form=FUNKBHMZQDQ']","['bank.gov.ua', 'novaposhta.ua', 'hireforukraine.org', 'www.unicefusa.org']"
138517,138517,d2kN0eE4SMg,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-16 13:08:36,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing [3/16/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
142241,142241,C3WbaFlvNJo,Martyn Lucas,UCtLX_WUFhoyXjkE9zJZMfAQ,2022-03-17 04:47:37,Creators for Peace - Support Ukraine. Unicef Ukraine Donation #CreatorsForPeace,"['https://www.unicefusa.org/supporters/volunteers/fundraisers?form=FUNKBHMZQDQ&fundraiser=NMYRJGRU', 'https://gpay.app.goo.gl/pay-1b0ohVTWFgd', 'https://www.martynlucas.com/song-list', 'https://www.youtube.com/martynlucas', 'https://www.amazon.com/shop/martynlucas', 'https://restream.io/join/kN6GN', 'https://www.ecamm.com/mac/ecammlive/?fp_ref=martyn47', 'https://www.martynlucas.com/', 'https://martynlucas.com/links', 'https://www.martynlucas.com/shop', 'https://anchor.fm/martyn-lucas', 'https://discord.gg/9jwqF4f2RQ', 'https://www.youtube.com/martynlucas', 'https://www.youtube.com/TheDayTrader1', 'https://www.youtube.com/channel/UCQev7uEmS6Jnj0ACOHpm9Xw', 'https://www.tiktok.com/@martynlucas2', 'https://www.tiktok.com/@martynlucas', 'https://www.martynlucas.com/', 'https://livestreamercafe.com/viewer.php?sid=2', 'https://www.facebook.com/martyn.lucas1', 'https://www.instagram.com/martynlucas1/', 'https://twitter.com/martynlucas']","['www.unicefusa.org', 'gpay.app.goo.gl', 'www.martynlucas.com', 'www.youtube.com', 'www.amazon.com', 'restream.io', 'www.ecamm.com', 'www.martynlucas.com', 'martynlucas.com', 'www.martynlucas.com', 'anchor.fm', 'discord.gg', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.tiktok.com', 'www.tiktok.com', 'www.martynlucas.com', 'livestreamercafe.com', 'www.facebook.com', 'www.instagram.com', 'twitter.com']"
144709,144709,88gnoDBnz54,Omniarch,UCjGAKIGlQM0DbcET7iXFBng,2022-03-17 15:46:05,"Ukraine Charity Stream - Rise of Kingdoms LIVE! Wheel of Fortune, Golden Kingdom, & More!","['https://bstk.me/pP8DwS4Ba', 'https://streamlabs.com/xomniarch', 'https://omniarch.creator-spring.com/listing/once-more-mug-ukraine', 'http://gamersupps.gg/discount/OMNI?afmc=OMNI', 'https://riseofkingdoms.org/', 'https://kit.co/omniarch/omniarch-content-kit', 'https://teespring.com/stores/omniarch', 'https://amzn.to/2SkCPmu', 'http://bit.ly/OmniInsta', 'http://bit.ly/1WIebHO', 'https://discord.gg/eEDxu5Q', 'http://www.twitch.tv/xOmniarch', 'http://bit.ly/1KYd03T', 'https://www.youtube.com/watch?v=cK-Doxc2rbo', 'https://www.youtube.com/watch?v=Umr-W7FThxw', 'https://www.youtube.com/watch?v=W07W6oMgCyk', 'https://www.unicefusa.org/', 'https://www.youtube.com/watch?v=pICLp13vF8Q']","['bstk.me', 'streamlabs.com', 'omniarch.creator-spring.com', 'gamersupps.gg', 'riseofkingdoms.org', 'kit.co', 'teespring.com', 'amzn.to', 'bit.ly', 'bit.ly', 'discord.gg', 'www.twitch.tv', 'bit.ly', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.unicefusa.org', 'www.youtube.com']"
146328,146328,w7w_anLrPb4,Michael Moore,UCU_nlLzlVPFLJxB_iEwtwBw,2022-03-17 21:20:42,Temptations of War | Rumble with Michael Moore Podcast,"['https://www.senate.gov/senators/senators-contact.htm', 'https://www.house.gov/representatives/find-your-representative', 'https://www.whitehouse.gov/contact/', 'https://www.icrc.org/en/donate/ukraine', 'https://www.unicefusa.org/stories/unicef-children-are-bearing-brunt-intensifying-crisis-ukraine/39481?form=FUNKBHMZQDQ&utm_content=Ukraine3&ms=cpc_dig_2021_Ukraine3_20210801_google_Ukraine3_delve_None&initialms=cpc_dig_2020_Ukraine3_20210801_google_Ukraine3_delve_None&gclid=Cj0KCQjwz7uRBhDRARIsAFqjulm92-A5Zw8CEbX4E2YDOGkpy-RWxR6oAY26tnW6urJlmykflk2vR2oaAsLKEALw_wcB', 'https://donate.doctorswithoutborders.org/secure/donate?_ga=2.14565886.856630275.1646271830-849658675.1646271830', 'https://rumble.media/category/podcast/transcripts/', 'https://store.michaelmoore.com/']","['www.senate.gov', 'www.house.gov', 'www.whitehouse.gov', 'www.icrc.org', 'www.unicefusa.org', 'donate.doctorswithoutborders.org', 'rumble.media', 'store.michaelmoore.com']"
146847,146847,PUKUZ7PXsNo,RETWORLD THE MS,UCWXN5a6D3TvkOJMw-ctDHvA,2022-03-18 00:00:11,UKRAINE WAR 3 | Music love Minecraft Video,['https://www.unicefusa.org/'],['www.unicefusa.org']
147549,147549,7B4gehhaq68,Martyn Lucas,UCtLX_WUFhoyXjkE9zJZMfAQ,2022-03-18 05:00:19,Creators for Peace - Support Ukraine. Unicef Ukraine Donation #CreatorsForPeace,"['https://www.unicefusa.org/supporters/volunteers/fundraisers?form=FUNKBHMZQDQ&fundraiser=NMYRJGRU', 'https://gpay.app.goo.gl/pay-1b0ohVTWFgd', 'https://www.martynlucas.com/song-list', 'https://www.youtube.com/martynlucas', 'https://www.amazon.com/shop/martynlucas', 'https://restream.io/join/kN6GN', 'https://www.ecamm.com/mac/ecammlive/?fp_ref=martyn47', 'https://www.martynlucas.com/', 'https://martynlucas.com/links', 'https://www.martynlucas.com/shop', 'https://anchor.fm/martyn-lucas', 'https://discord.gg/9jwqF4f2RQ', 'https://www.youtube.com/martynlucas', 'https://www.youtube.com/TheDayTrader1', 'https://www.youtube.com/channel/UCQev7uEmS6Jnj0ACOHpm9Xw', 'https://www.tiktok.com/@martynlucas2', 'https://www.tiktok.com/@martynlucas', 'https://www.martynlucas.com/', 'https://livestreamercafe.com/viewer.php?sid=2', 'https://www.facebook.com/martyn.lucas1', 'https://www.instagram.com/martynlucas1/', 'https://twitter.com/martynlucas']","['www.unicefusa.org', 'gpay.app.goo.gl', 'www.martynlucas.com', 'www.youtube.com', 'www.amazon.com', 'restream.io', 'www.ecamm.com', 'www.martynlucas.com', 'martynlucas.com', 'www.martynlucas.com', 'anchor.fm', 'discord.gg', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.tiktok.com', 'www.tiktok.com', 'www.martynlucas.com', 'livestreamercafe.com', 'www.facebook.com', 'www.instagram.com', 'twitter.com']"
149666,149666,wmSO-tTVJeA,The Art of Photography,UC7T8roVtC_3afWKTOGtLlBA,2022-03-18 15:00:29,What you should know about Skylum Software… Developing Luminar NEO in Ukraine,"['https://l.skylum.com/tf/luminar-neo', 'https://l.skylum.com/donate-drone', 'https://l.skylum.com/ivan-kutanin', 'https://l.skylum.com/dima-sytnik', 'https://l.skylum.com/juliana-chyzhova', 'https://l.skylum.com/anna-koval', 'https://l.skylum.com/asia-kolisnichenko', 'https://www.unitedway.org/our-impact/work/no-nav/unitedforukraine', 'https://www.unicefusa.org/stories/unicef-children-are-bearing-brunt-intensifying-crisis-ukraine/39481?form=FUNKBHMZQDQ&utm_content=Ukraine3&ms=cpc_dig_2021_Ukraine3_20210801_google_Ukraine3_delve_None&initialms=cpc_dig_2020_Ukraine3_20210801_google_Ukraine3_delve_None&gclid=CjwKCAjwlcaRBhBYEiwAK341jasTgX--tnQYIZ8kwJ260hqXpfawNnNy-cz_JzFvpCr9aVksOWE3UBoCqGUQAvD_BwE']","['l.skylum.com', 'l.skylum.com', 'l.skylum.com', 'l.skylum.com', 'l.skylum.com', 'l.skylum.com', 'l.skylum.com', 'www.unitedway.org', 'www.unicefusa.org']"
149795,149795,tWNtygJNdsI,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-18 15:28:10,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing [3/18/2022],"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
154248,154248,Qpv9942q6Tk,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-19 14:33:11,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-19-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
155954,155954,1nIuzBl4UwU,THE HOGHEADS REACTIONAL REVIEW PUPPETS,UCLUGm3GXpgN4ANBX832SG0w,2022-03-20 00:10:40,Ukraine vs Russia: Who is WINNING the AIR WAR?,"['https://www.unicefusa.org/supporters/volunteers/fundraisers', 'https://www.facebook.com/reactionpuppets', 'https://www.youtube.com/channel/UCVDk...', 'https://www.patreon.com/Millennium7', 'https://www.paypal.com/paypalme/Mille...', 'https://discord.gg/6CuWEWuhsk']","['www.unicefusa.org', 'www.facebook.com', 'www.youtube.com', 'www.patreon.com', 'www.paypal.com', 'discord.gg']"
155965,155965,RvXj32D1LKY,THE HOGHEADS REACTIONAL REVIEW PUPPETS,UCLUGm3GXpgN4ANBX832SG0w,2022-03-20 00:15:59,Ukrainian MiG-29 Ghost War Plane shooting down Russian aircraft,"['https://www.unicefusa.org/supporters/volunteers/fundraisers', 'https://www.facebook.com/reactionpuppets', 'https://www.newsweek.com/who-ghost-ky...']","['www.unicefusa.org', 'www.facebook.com', 'www.newsweek.com']"
157851,157851,Hz4Lwjg3rjU,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-20 14:48:10,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-20-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
